epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,65.2204,0.99591,1.00532,0.00197,0.77683,0.67241,0.80361,0.5902,0.9828,1.48486,0.00245,0.0014146,0.0014146,0.0014146
47,66.2476,1.01609,0.93641,0.00184,0.77683,0.67241,0.80361,0.5902,0.9828,1.48486,0.00245,0.00143648,0.00143648,0.00143648
48,67.3512,1.11074,0.95121,0.00203,0.82671,0.65809,0.81607,0.60908,1.0117,1.43578,0.00269,0.00145797,0.00145797,0.00145797
49,68.4011,0.928,0.94459,0.00199,0.82671,0.65809,0.81607,0.60908,1.0117,1.43578,0.00269,0.00147906,0.00147906,0.00147906
50,69.5138,1.03166,0.95975,0.00205,0.8348,0.7069,0.82257,0.62899,0.94019,1.38652,0.00241,0.00149975,0.00149975,0.00149975
51,70.5597,0.98179,0.94969,0.002,0.8348,0.7069,0.82257,0.62899,0.94019,1.38652,0.00241,0.001505,0.001505,0.001505
52,71.62,0.92514,1.01939,0.00202,0.83506,0.65517,0.82665,0.64963,0.89068,1.28349,0.00227,0.0014951,0.0014951,0.0014951
53,72.6726,1.07243,0.99696,0.0023,0.83506,0.65517,0.82665,0.64963,0.89068,1.28349,0.00227,0.0014852,0.0014852,0.0014852
54,73.8035,0.93654,0.97091,0.00202,0.85069,0.68966,0.83569,0.6328,0.98324,1.20691,0.00252,0.0014753,0.0014753,0.0014753
55,74.8527,1.06241,1.02408,0.00252,0.85069,0.68966,0.83569,0.6328,0.98324,1.20691,0.00252,0.0014654,0.0014654,0.0014654
56,76.0041,1.10108,0.91701,0.00215,0.8565,0.72043,0.85038,0.63484,1.00663,1.12546,0.00271,0.0014555,0.0014555,0.0014555
57,77.0414,0.94061,0.87907,0.00191,0.8565,0.72043,0.85038,0.63484,1.00663,1.12546,0.00271,0.0014456,0.0014456,0.0014456
58,78.1198,0.89581,0.85591,0.00173,0.85811,0.73,0.86245,0.67932,0.87679,1.04538,0.00236,0.0014357,0.0014357,0.0014357
59,79.3476,0.85247,0.80595,0.00157,0.85811,0.73,0.86245,0.67932,0.87679,1.04538,0.00236,0.0014258,0.0014258,0.0014258
60,80.4868,1.00771,0.98926,0.00231,0.81507,0.77586,0.87792,0.68066,0.91543,0.97723,0.00248,0.0014159,0.0014159,0.0014159
61,81.4978,0.86572,0.91093,0.00174,0.81507,0.77586,0.87792,0.68066,0.91543,0.97723,0.00248,0.001406,0.001406,0.001406
62,82.6057,0.85469,0.88488,0.00172,0.86305,0.72414,0.88003,0.67078,0.97621,0.96084,0.00286,0.0013961,0.0013961,0.0013961
63,83.6766,0.94717,0.90092,0.00196,0.86305,0.72414,0.88003,0.67078,0.97621,0.96084,0.00286,0.0013862,0.0013862,0.0013862
64,84.8031,0.85803,0.76047,0.00159,0.86282,0.75912,0.88559,0.6949,0.90123,0.91128,0.00248,0.0013763,0.0013763,0.0013763
65,85.8949,0.90404,0.80225,0.0018,0.86282,0.75912,0.88559,0.6949,0.90123,0.91128,0.00248,0.0013664,0.0013664,0.0013664
66,87.0303,0.97707,0.79206,0.00183,0.87531,0.7069,0.8868,0.71291,0.80929,0.85476,0.00197,0.0013565,0.0013565,0.0013565
67,88.044,0.93655,0.89194,0.00194,0.87531,0.7069,0.8868,0.71291,0.80929,0.85476,0.00197,0.0013466,0.0013466,0.0013466
68,89.0845,1.10424,0.96078,0.00239,0.91486,0.74104,0.89094,0.71576,0.79718,0.83194,0.00197,0.0013367,0.0013367,0.0013367
69,90.1719,0.90917,0.85565,0.00188,0.91486,0.74104,0.89094,0.71576,0.79718,0.83194,0.00197,0.0013268,0.0013268,0.0013268
70,91.2761,0.97533,0.78025,0.00183,0.91144,0.70982,0.89302,0.67607,0.96625,0.86013,0.00252,0.0013169,0.0013169,0.0013169
71,92.3274,0.89343,0.84311,0.00193,0.91144,0.70982,0.89302,0.67607,0.96625,0.86013,0.00252,0.001307,0.001307,0.001307
72,93.475,1.03302,0.86835,0.00199,0.88935,0.7069,0.89602,0.66824,1.01021,0.86312,0.00256,0.0012971,0.0012971,0.0012971
73,94.4992,0.98721,0.85025,0.00207,0.88935,0.7069,0.89602,0.66824,1.01021,0.86312,0.00256,0.0012872,0.0012872,0.0012872
74,95.796,1.0054,0.82678,0.00198,0.89959,0.77239,0.90564,0.69591,0.89376,0.82717,0.00222,0.0012773,0.0012773,0.0012773
75,96.8122,0.84325,0.70265,0.00158,0.89959,0.77239,0.90564,0.69591,0.89376,0.82717,0.00222,0.0012674,0.0012674,0.0012674
76,97.8876,1.12143,0.94259,0.00239,0.89985,0.77463,0.91023,0.74341,0.77976,0.82631,0.00199,0.0012575,0.0012575,0.0012575
77,98.9406,0.902,0.69734,0.00165,0.89985,0.77463,0.91023,0.74341,0.77976,0.82631,0.00199,0.0012476,0.0012476,0.0012476
78,100.029,0.84996,0.75744,0.0017,0.96868,0.75862,0.91572,0.74586,0.72488,0.79137,0.00184,0.0012377,0.0012377,0.0012377
79,101.045,0.9427,0.72701,0.00186,0.96868,0.75862,0.91572,0.74586,0.72488,0.79137,0.00184,0.0012278,0.0012278,0.0012278
80,102.136,0.87894,0.77339,0.0018,0.97776,0.75817,0.91864,0.74738,0.75275,0.76449,0.0019,0.0012179,0.0012179,0.0012179
81,103.211,0.87868,0.67178,0.00168,0.97776,0.75817,0.91864,0.74738,0.75275,0.76449,0.0019,0.001208,0.001208,0.001208
82,104.278,0.91654,0.81967,0.00208,0.95595,0.74844,0.90453,0.72663,0.83421,0.69845,0.00206,0.0011981,0.0011981,0.0011981
83,105.305,0.89976,0.72591,0.00173,0.95595,0.74844,0.90453,0.72663,0.83421,0.69845,0.00206,0.0011882,0.0011882,0.0011882
84,106.361,0.94652,0.84128,0.00191,0.85701,0.82671,0.90582,0.70214,0.9358,0.70579,0.00232,0.0011783,0.0011783,0.0011783
85,107.376,0.87089,0.79165,0.00188,0.85701,0.82671,0.90582,0.70214,0.9358,0.70579,0.00232,0.0011684,0.0011684,0.0011684
86,108.429,0.90626,0.7171,0.00173,0.87038,0.81045,0.90521,0.68444,0.962,0.77972,0.00242,0.0011585,0.0011585,0.0011585
87,109.443,1.00022,0.69799,0.00186,0.87038,0.81045,0.90521,0.68444,0.962,0.77972,0.00242,0.0011486,0.0011486,0.0011486
88,110.622,0.96914,0.7254,0.00179,0.86555,0.77701,0.89853,0.70393,0.87846,0.73363,0.00221,0.0011387,0.0011387,0.0011387
89,111.659,0.78949,0.76384,0.00159,0.86555,0.77701,0.89853,0.70393,0.87846,0.73363,0.00221,0.0011288,0.0011288,0.0011288
90,112.753,0.954,0.7388,0.00188,0.87181,0.82085,0.91772,0.73378,0.79667,0.72572,0.00199,0.0011189,0.0011189,0.0011189
91,113.792,0.88383,0.79806,0.0018,0.87181,0.82085,0.91772,0.73378,0.79667,0.72572,0.00199,0.001109,0.001109,0.001109
92,115.009,0.90191,0.70365,0.00168,0.8741,0.83802,0.92103,0.72022,0.824,0.74273,0.00211,0.0010991,0.0010991,0.0010991
93,116.01,0.96356,0.8647,0.00205,0.8741,0.83802,0.92103,0.72022,0.824,0.74273,0.00211,0.0010892,0.0010892,0.0010892
94,117.071,0.86164,0.69685,0.00174,0.87378,0.83558,0.92347,0.71336,0.86806,0.72506,0.00219,0.0010793,0.0010793,0.0010793
95,118.095,0.90438,0.60672,0.00161,0.87378,0.83558,0.92347,0.71336,0.86806,0.72506,0.00219,0.0010694,0.0010694,0.0010694
96,119.229,0.86883,0.69882,0.00169,0.88681,0.84483,0.92612,0.71945,0.86316,0.70685,0.00222,0.0010595,0.0010595,0.0010595
97,120.274,0.78212,0.67952,0.00161,0.88681,0.84483,0.92612,0.71945,0.86316,0.70685,0.00222,0.0010496,0.0010496,0.0010496
98,121.338,0.91797,0.70735,0.00176,0.88652,0.80819,0.9241,0.72787,0.82883,0.69308,0.00221,0.0010397,0.0010397,0.0010397
99,122.395,0.95201,0.69173,0.00175,0.88652,0.80819,0.9241,0.72787,0.82883,0.69308,0.00221,0.0010298,0.0010298,0.0010298
100,123.914,0.96307,0.80559,0.00181,0.88603,0.80433,0.91545,0.73168,0.80253,0.71199,0.00211,0.0010199,0.0010199,0.0010199
101,125.651,0.82091,0.64046,0.00182,0.88603,0.80433,0.91545,0.73168,0.80253,0.71199,0.00211,0.00101,0.00101,0.00101
102,126.993,0.93325,0.67173,0.00165,0.86296,0.74138,0.90081,0.74163,0.78952,0.66666,0.00201,0.0010001,0.0010001,0.0010001
103,128.161,0.8249,0.59036,0.00155,0.86296,0.74138,0.90081,0.74163,0.78952,0.66666,0.00201,0.0009902,0.0009902,0.0009902
104,129.382,0.91367,0.70556,0.00182,0.86706,0.75862,0.91312,0.72094,0.85307,0.68393,0.00214,0.0009803,0.0009803,0.0009803
105,130.517,0.88807,0.74239,0.00172,0.86706,0.75862,0.91312,0.72094,0.85307,0.68393,0.00214,0.0009704,0.0009704,0.0009704
106,131.706,0.85803,0.73926,0.0018,0.81785,0.82759,0.91695,0.68997,0.9911,0.71091,0.00255,0.0009605,0.0009605,0.0009605
107,132.851,0.8766,0.6197,0.00171,0.81785,0.82759,0.91695,0.68997,0.9911,0.71091,0.00255,0.0009506,0.0009506,0.0009506
108,134.004,0.86752,0.63301,0.00161,0.84193,0.82654,0.92076,0.69278,1.00692,0.72156,0.00267,0.0009407,0.0009407,0.0009407
109,135.316,0.83685,0.64799,0.00174,0.84193,0.82654,0.92076,0.69278,1.00692,0.72156,0.00267,0.0009308,0.0009308,0.0009308
110,136.51,0.95993,0.64189,0.00187,0.79506,0.87931,0.92655,0.70905,0.96149,0.67345,0.00255,0.0009209,0.0009209,0.0009209
111,137.523,0.98538,0.74301,0.00191,0.79506,0.87931,0.92655,0.70905,0.96149,0.67345,0.00255,0.000911,0.000911,0.000911
112,138.583,0.90513,0.64415,0.00178,0.91536,0.7931,0.92993,0.71371,0.88275,0.63733,0.00238,0.0009011,0.0009011,0.0009011
113,139.556,0.8325,0.6195,0.00167,0.91536,0.7931,0.92993,0.71371,0.88275,0.63733,0.00238,0.0008912,0.0008912,0.0008912
114,140.544,0.75563,0.56636,0.00144,0.8901,0.82759,0.93083,0.74417,0.79345,0.61124,0.00206,0.0008813,0.0008813,0.0008813
115,141.542,0.81509,0.5996,0.00156,0.8901,0.82759,0.93083,0.74417,0.79345,0.61124,0.00206,0.0008714,0.0008714,0.0008714
116,142.62,0.82436,0.57393,0.00165,0.92432,0.84233,0.93405,0.74523,0.76799,0.59499,0.00196,0.0008615,0.0008615,0.0008615
117,143.673,0.84623,0.70394,0.00186,0.92432,0.84233,0.93405,0.74523,0.76799,0.59499,0.00196,0.0008516,0.0008516,0.0008516
118,144.776,0.85864,0.62098,0.00174,0.85967,0.87931,0.91738,0.74697,0.78791,0.60282,0.00204,0.0008417,0.0008417,0.0008417
119,145.828,0.84205,0.6442,0.00178,0.85967,0.87931,0.91738,0.74697,0.78791,0.60282,0.00204,0.0008318,0.0008318,0.0008318
120,146.978,0.8694,0.57338,0.00155,0.88046,0.87931,0.94244,0.76323,0.77436,0.59606,0.00197,0.0008219,0.0008219,0.0008219
121,148.105,0.80849,0.61285,0.00155,0.88046,0.87931,0.94244,0.76323,0.77436,0.59606,0.00197,0.000812,0.000812,0.000812
122,149.203,0.83849,0.59208,0.00152,0.94143,0.83148,0.94178,0.76085,0.78809,0.56951,0.00199,0.0008021,0.0008021,0.0008021
123,150.253,0.84365,0.65698,0.00147,0.94143,0.83148,0.94178,0.76085,0.78809,0.56951,0.00199,0.0007922,0.0007922,0.0007922
124,151.328,0.75803,0.56174,0.00152,0.93046,0.82759,0.92419,0.77156,0.7599,0.564,0.00194,0.0007823,0.0007823,0.0007823
125,152.469,0.94492,0.66107,0.00182,0.93046,0.82759,0.92419,0.77156,0.7599,0.564,0.00194,0.0007724,0.0007724,0.0007724
126,153.672,0.75357,0.54155,0.00141,0.92674,0.82759,0.9252,0.76182,0.77591,0.56847,0.00201,0.0007625,0.0007625,0.0007625
127,154.887,0.92829,0.63619,0.00187,0.92674,0.82759,0.9252,0.76182,0.77591,0.56847,0.00201,0.0007526,0.0007526,0.0007526
128,155.982,0.81221,0.52399,0.00147,0.93328,0.82759,0.93432,0.74039,0.88539,0.57343,0.00234,0.0007427,0.0007427,0.0007427
129,157.028,0.77628,0.59349,0.00147,0.93328,0.82759,0.93432,0.74039,0.88539,0.57343,0.00234,0.0007328,0.0007328,0.0007328
130,158.139,0.78977,0.59231,0.00155,0.92625,0.82759,0.93732,0.73894,0.92499,0.56997,0.00242,0.0007229,0.0007229,0.0007229
131,159.145,0.81143,0.65034,0.00164,0.92625,0.82759,0.93732,0.73894,0.92499,0.56997,0.00242,0.000713,0.000713,0.000713
132,160.284,0.76691,0.55547,0.00152,0.94635,0.82759,0.9385,0.73966,0.93141,0.57145,0.00246,0.0007031,0.0007031,0.0007031
133,161.355,0.92681,0.65272,0.00162,0.94635,0.82759,0.9385,0.73966,0.93141,0.57145,0.00246,0.0006932,0.0006932,0.0006932
134,162.461,0.85009,0.56029,0.00148,0.945,0.82759,0.93815,0.74042,0.89378,0.56011,0.00238,0.0006833,0.0006833,0.0006833
135,163.519,0.81702,0.57861,0.00153,0.945,0.82759,0.93815,0.74042,0.89378,0.56011,0.00238,0.0006734,0.0006734,0.0006734
136,164.655,0.74964,0.4902,0.00134,0.92374,0.82759,0.93511,0.73899,0.88493,0.57633,0.00247,0.0006635,0.0006635,0.0006635
137,165.714,0.86437,0.64368,0.0017,0.92374,0.82759,0.93511,0.73899,0.88493,0.57633,0.00247,0.0006536,0.0006536,0.0006536
138,166.829,0.93582,0.63526,0.00199,0.9049,0.81034,0.9352,0.72854,0.91057,0.58908,0.00259,0.0006437,0.0006437,0.0006437
139,167.881,0.92809,0.60482,0.00175,0.9049,0.81034,0.9352,0.72854,0.91057,0.58908,0.00259,0.0006338,0.0006338,0.0006338
140,168.945,0.77572,0.55508,0.00162,0.89086,0.84483,0.93278,0.72163,0.91095,0.589,0.00255,0.0006239,0.0006239,0.0006239
141,169.961,0.79798,0.6108,0.00169,0.89086,0.84483,0.93278,0.72163,0.91095,0.589,0.00255,0.000614,0.000614,0.000614
142,171.075,0.88509,0.62934,0.00159,0.88889,0.8276,0.93137,0.73082,0.8705,0.56204,0.00232,0.0006041,0.0006041,0.0006041
143,172.103,0.74715,0.57053,0.00159,0.88889,0.8276,0.93137,0.73082,0.8705,0.56204,0.00232,0.0005942,0.0005942,0.0005942
144,173.337,0.76746,0.58368,0.00159,0.89705,0.84483,0.93097,0.75579,0.78138,0.54858,0.00199,0.0005843,0.0005843,0.0005843
145,174.353,0.86232,0.6132,0.00186,0.89705,0.84483,0.93097,0.75579,0.78138,0.54858,0.00199,0.0005744,0.0005744,0.0005744
146,175.415,0.84732,0.61679,0.0017,0.89449,0.84483,0.93026,0.7681,0.74436,0.53956,0.0019,0.0005645,0.0005645,0.0005645
147,176.439,0.758,0.4624,0.00149,0.89449,0.84483,0.93026,0.7681,0.74436,0.53956,0.0019,0.0005546,0.0005546,0.0005546
148,177.514,0.81778,0.53624,0.00155,0.88967,0.84483,0.9294,0.767,0.72757,0.53521,0.00185,0.0005447,0.0005447,0.0005447
149,178.56,0.81686,0.57596,0.00169,0.88967,0.84483,0.9294,0.767,0.72757,0.53521,0.00185,0.0005348,0.0005348,0.0005348
150,179.635,0.76329,0.58315,0.00156,0.92261,0.8222,0.93002,0.76544,0.72354,0.53944,0.00185,0.0005249,0.0005249,0.0005249
151,180.696,0.76177,0.54146,0.00154,0.92261,0.8222,0.93002,0.76544,0.72354,0.53944,0.00185,0.000515,0.000515,0.000515
152,181.704,0.76326,0.4926,0.00144,0.90573,0.82832,0.9367,0.75484,0.79099,0.54188,0.00209,0.0005051,0.0005051,0.0005051
153,182.682,0.75418,0.48902,0.0015,0.90573,0.82832,0.9367,0.75484,0.79099,0.54188,0.00209,0.0004952,0.0004952,0.0004952
154,183.76,0.89552,0.5487,0.00173,0.9248,0.81034,0.9382,0.74406,0.82599,0.56128,0.00226,0.0004853,0.0004853,0.0004853
155,184.78,0.96893,0.68726,0.00182,0.9248,0.81034,0.9382,0.74406,0.82599,0.56128,0.00226,0.0004754,0.0004754,0.0004754
156,185.897,0.82638,0.51057,0.00158,0.92344,0.81034,0.93837,0.7429,0.81691,0.5591,0.00225,0.0004655,0.0004655,0.0004655
157,186.947,0.78911,0.50426,0.0017,0.92344,0.81034,0.93837,0.7429,0.81691,0.5591,0.00225,0.0004556,0.0004556,0.0004556
158,188.027,0.93791,0.59999,0.00181,0.82661,0.91379,0.93615,0.75142,0.78018,0.54527,0.00211,0.0004457,0.0004457,0.0004457
159,189.229,0.75003,0.49822,0.00155,0.82661,0.91379,0.93615,0.75142,0.78018,0.54527,0.00211,0.0004358,0.0004358,0.0004358
160,190.288,0.8132,0.56123,0.00157,0.82791,0.91243,0.9374,0.76926,0.73977,0.53358,0.00194,0.0004259,0.0004259,0.0004259
161,191.264,0.78478,0.505,0.00149,0.82791,0.91243,0.9374,0.76926,0.73977,0.53358,0.00194,0.000416,0.000416,0.000416
162,192.297,0.72023,0.57423,0.00147,0.92299,0.82658,0.93803,0.77474,0.7199,0.52395,0.00184,0.0004061,0.0004061,0.0004061
163,193.334,0.6857,0.53883,0.00144,0.92299,0.82658,0.93803,0.77474,0.7199,0.52395,0.00184,0.0003962,0.0003962,0.0003962
164,194.454,0.71035,0.46159,0.00133,0.90618,0.83271,0.94253,0.77473,0.72699,0.52052,0.00186,0.0003863,0.0003863,0.0003863
165,195.461,0.92122,0.63248,0.00184,0.90618,0.83271,0.94253,0.77473,0.72699,0.52052,0.00186,0.0003764,0.0003764,0.0003764
166,196.5,0.81686,0.54163,0.0016,0.95736,0.82759,0.9458,0.77445,0.74143,0.52144,0.00188,0.0003665,0.0003665,0.0003665
167,197.46,0.81137,0.50743,0.00152,0.95736,0.82759,0.9458,0.77445,0.74143,0.52144,0.00188,0.0003566,0.0003566,0.0003566
168,198.495,0.75844,0.46627,0.0015,0.95946,0.82759,0.94728,0.77341,0.74898,0.52383,0.00189,0.0003467,0.0003467,0.0003467
169,199.463,0.71937,0.45672,0.00146,0.95946,0.82759,0.94728,0.77341,0.74898,0.52383,0.00189,0.0003368,0.0003368,0.0003368
170,200.547,0.91003,0.75679,0.00162,0.96966,0.82759,0.94727,0.77848,0.74625,0.52042,0.00188,0.0003269,0.0003269,0.0003269
171,201.563,0.85167,0.54515,0.00163,0.96966,0.82759,0.94727,0.77848,0.74625,0.52042,0.00188,0.000317,0.000317,0.000317
172,202.622,0.79922,0.49538,0.00151,0.97916,0.81016,0.94324,0.78621,0.73387,0.50681,0.00186,0.0003071,0.0003071,0.0003071
173,203.669,0.78238,0.53143,0.00156,0.97916,0.81016,0.94324,0.78621,0.73387,0.50681,0.00186,0.0002972,0.0002972,0.0002972
174,204.922,0.76571,0.49988,0.00148,0.97869,0.79187,0.94351,0.78952,0.72009,0.50164,0.00184,0.0002873,0.0002873,0.0002873
175,205.986,0.87047,0.5894,0.00168,0.97869,0.79187,0.94351,0.78952,0.72009,0.50164,0.00184,0.0002774,0.0002774,0.0002774
176,207.067,0.73193,0.49044,0.00142,0.8935,0.84483,0.94258,0.79372,0.69693,0.49497,0.00181,0.0002675,0.0002675,0.0002675
177,208.109,0.82899,0.53112,0.00156,0.8935,0.84483,0.94258,0.79372,0.69693,0.49497,0.00181,0.0002576,0.0002576,0.0002576
178,209.205,0.87031,0.56322,0.00158,0.87802,0.84483,0.94322,0.78515,0.70144,0.50016,0.00183,0.0002477,0.0002477,0.0002477
179,210.231,0.70682,0.47901,0.00128,0.87802,0.84483,0.94322,0.78515,0.70144,0.50016,0.00183,0.0002378,0.0002378,0.0002378
180,211.345,0.84698,0.49865,0.00149,0.87286,0.89655,0.943,0.78536,0.71342,0.49565,0.00186,0.0002279,0.0002279,0.0002279
181,212.368,0.78876,0.49487,0.00161,0.87286,0.89655,0.943,0.78536,0.71342,0.49565,0.00186,0.000218,0.000218,0.000218
182,213.493,0.75357,0.49563,0.00149,0.87413,0.87931,0.94092,0.78407,0.72662,0.49662,0.0019,0.0002081,0.0002081,0.0002081
183,214.501,0.75975,0.47338,0.00152,0.87413,0.87931,0.94092,0.78407,0.72662,0.49662,0.0019,0.0001982,0.0001982,0.0001982
184,215.567,0.76923,0.44963,0.00147,0.86346,0.89655,0.94264,0.78169,0.73503,0.49441,0.00193,0.0001883,0.0001883,0.0001883
185,216.587,0.80695,0.50753,0.00167,0.86346,0.89655,0.94264,0.78169,0.73503,0.49441,0.00193,0.0001784,0.0001784,0.0001784
